Code,Indicator,Unit,Year,Australia,Canada,Australia minus Canada
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2016,-2.414737884793,-0.45316422574776,-1.96157365904524
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2017,-1.7115095630493,-0.1124429551709,-1.5990666078784
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2018,-1.2540027378227,0.35989130799423,-1.6138940458169302
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2019,-4.392027929126,-0.017289349803787,-4.374738579322213
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2020,-8.7043842082822,-10.949067496139,2.2446832878568
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2021,-6.3513836012895,-3.0571200299075,-3.2942635713820003
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2022,-2.2058950449653,0.61665570940719,-2.82255075437249
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2023,-1.2633303898281,-0.16241732010747,-1.10091306972063
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2024,-2.2513536658123,-2.1215672511083,-0.12978641470399976
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2025,-2.7823842501726,-1.7654884513938,-1.0168957987787999
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2026,-2.4336804220382,-2.6717544135045,0.23807399146630015
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2027,-2.051974697752,-2.4885725740862,0.4365978763341998
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2028,-1.8825687073252,-2.2113706694449,0.32880196211970003
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2029,-1.6569012263833,-1.9851456156568,0.32824438927349986
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2030,-1.481801801168,-1.731006371937,0.24920457076899982
GGXCNL_G01_GDP_PT,Net lending/borrowing (also referred as overall balance) (% of GDP),% of GDP,2031,-1.447558754764,-1.5237426270805,0.07618387231649981
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1969,,52.567263,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1970,,52.014493,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1971,,53.870571,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1972,,54.669306,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1973,,55.46161,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1974,,56.693978,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1975,,57.606041,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1976,,58.009306,
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1977,35.706757,60.167835,-24.461077999999993
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1978,36.562758,61.86743,-25.304671999999997
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1979,37.434463,65.804845,-28.370382
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1980,39.288106,69.806557,-30.518451
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1981,41.452302,76.540485,-35.088183
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1982,45.364853,75.562946,-30.198093
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1983,48.280036,68.714457,-20.434420999999993
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1984,48.403832,66.584485,-18.180653
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1985,52.60757,67.342364,-14.734794
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1986,63.387195,68.530847,-5.143651999999996
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1987,70.274813,68.958066,1.3167469999999923
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1988,75.718686,71.926354,3.792332000000002
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1989,74.851762,75.863748,-1.0119860000000074
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1990,75.907427,79.182489,-3.2750620000000055
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1991,73.305334,82.762375,-9.457041000000004
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1992,70.825992,82.802504,-11.976512
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1993,64.119689,84.185656,-20.065967
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1994,61.472635,82.217553,-20.744918
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1995,60.002073,81.93985,-21.937777000000004
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1996,59.32544,80.915153,-21.589713000000003
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1997,61.280742,83.138426,-21.857684
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1998,62.98925,86.995879,-24.006629000000004
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,1999,63.904954,81.335454,-17.430500000000002
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2000,68.718033,82.60184,-13.88380699999999
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2001,65.363476,87.833747,-22.470270999999997
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2002,63.688327,89.813218,-26.124891000000005
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2003,62.043566,84.601916,-22.558350000000004
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2004,61.93368,84.133033,-22.199352999999995
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2005,67.7815,77.424433,-9.642933
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2006,72.421751,78.255437,-5.833686
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2007,78.250405,81.117109,-2.8667039999999986
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2008,80.784938,83.968109,-3.1831710000000015
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2009,74.162545,88.330425,-14.167880000000011
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2010,66.817862,85.123178,-18.30531599999999
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2011,64.346225,85.40841,-21.062185
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2012,65.58566,89.535798,-23.950137999999995
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2013,69.208763,94.918273,-25.709509999999995
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2014,70.939977,99.004009,-28.064031999999997
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2015,76.167127,108.58709,-32.41996300000001
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2016,75.136888,109.58463,-34.447742000000005
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2017,71.112448,109.98944,-38.876992
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2018,71.56647,113.00847,-41.44200000000001
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2019,70.576635,117.6424,-47.065765
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2020,69.418467,132.36687,-62.948403
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2021,63.733465,125.15441,-61.420944999999996
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2022,60.064893,114.98892,-54.924026999999995
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2023,59.135999,117.45999,-58.32399100000001
NFC_LS,"Nonfinancial corporate debt, loans and debt securities (Percent of GDP)",Percent of GDP,2024,60.84491,118.03067,-57.18576
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2000,0.79,0.93,-0.14
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2001,0.79,0.93,-0.14
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2002,0.79,0.93,-0.14
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2003,0.79,0.93,-0.14
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2004,0.79,0.93,-0.14
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2005,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2006,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2007,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2008,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2009,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2010,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2011,0.86,0.86,0.0
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2012,0.79,0.86,-0.06999999999999995
ka_in,Openness of Capital Inflows Index (1=fully liberalized) (Units),Units,2013,0.79,0.86,-0.06999999999999995
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2000,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2001,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2002,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2003,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2004,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2005,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2006,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2007,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2008,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2009,0.64,1.0,-0.36
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2010,0.57,1.0,-0.43000000000000005
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2011,0.93,1.0,-0.06999999999999995
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2012,0.93,1.0,-0.06999999999999995
ka_out,Openness of Capital Outflows Index (1=fully liberalized) (Units),Units,2013,0.93,0.93,0.0
ka_new,Overall Openness Index (all asset categories) (Units),Units,2000,0.59,0.95,-0.36
ka_new,Overall Openness Index (all asset categories) (Units),Units,2001,0.59,0.95,-0.36
ka_new,Overall Openness Index (all asset categories) (Units),Units,2002,0.59,0.95,-0.36
ka_new,Overall Openness Index (all asset categories) (Units),Units,2003,0.59,0.95,-0.36
ka_new,Overall Openness Index (all asset categories) (Units),Units,2004,0.59,0.95,-0.36
ka_new,Overall Openness Index (all asset categories) (Units),Units,2005,0.59,0.93,-0.3400000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2006,0.59,0.93,-0.3400000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2007,0.59,0.93,-0.3400000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2008,0.59,0.93,-0.3400000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2009,0.59,0.93,-0.3400000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2010,0.57,0.93,-0.3600000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2011,0.73,0.93,-0.20000000000000007
ka_new,Overall Openness Index (all asset categories) (Units),Units,2012,0.7,0.93,-0.2300000000000001
ka_new,Overall Openness Index (all asset categories) (Units),Units,2013,0.7,0.89,-0.19000000000000006
LP,Population (Millions of people),Millions of people,1980,14.802,24.471,-9.669
LP,Population (Millions of people),Millions of people,1981,15.039,24.785,-9.746
LP,Population (Millions of people),Millions of people,1982,15.289,25.083,-9.793999999999999
LP,Population (Millions of people),Millions of people,1983,15.483,25.336,-9.852999999999998
LP,Population (Millions of people),Millions of people,1984,15.677,25.577,-9.900000000000002
LP,Population (Millions of people),Millions of people,1985,15.901,25.813,-9.911999999999999
LP,Population (Millions of people),Millions of people,1986,16.139,26.067,-9.928
LP,Population (Millions of people),Millions of people,1987,16.395,26.398,-10.003
LP,Population (Millions of people),Millions of people,1988,16.687,26.751,-10.064
LP,Population (Millions of people),Millions of people,1989,16.937,27.215,-10.277999999999999
LP,Population (Millions of people),Millions of people,1990,17.17,27.632,-10.462
LP,Population (Millions of people),Millions of people,1991,17.379,27.987,-10.607999999999997
LP,Population (Millions of people),Millions of people,1992,17.557,28.324,-10.767000000000003
LP,Population (Millions of people),Millions of people,1993,17.719,28.651,-10.931999999999999
LP,Population (Millions of people),Millions of people,1994,17.893,28.96,-11.067
LP,Population (Millions of people),Millions of people,1995,18.12,29.263,-11.143
LP,Population (Millions of people),Millions of people,1996,18.33,29.57,-11.240000000000002
LP,Population (Millions of people),Millions of people,1997,18.51,29.868,-11.357999999999997
LP,Population (Millions of people),Millions of people,1998,18.706,30.124,-11.418
LP,Population (Millions of people),Millions of people,1999,18.919,30.367,-11.448
LP,Population (Millions of people),Millions of people,2000,19.141,30.647,-11.506
LP,Population (Millions of people),Millions of people,2001,19.386,30.971,-11.585
LP,Population (Millions of people),Millions of people,2002,19.605,31.308,-11.703
LP,Population (Millions of people),Millions of people,2003,19.827,31.602,-11.774999999999999
LP,Population (Millions of people),Millions of people,2004,20.046,31.899,-11.853000000000002
LP,Population (Millions of people),Millions of people,2005,20.312,32.203,-11.891000000000002
LP,Population (Millions of people),Millions of people,2006,20.628,32.529,-11.901000000000003
LP,Population (Millions of people),Millions of people,2007,21.016,32.849,-11.832999999999998
LP,Population (Millions of people),Millions of people,2008,21.476,33.199,-11.722999999999999
LP,Population (Millions of people),Millions of people,2009,21.866,33.582,-11.716000000000001
LP,Population (Millions of people),Millions of people,2010,22.172,33.959,-11.787000000000003
LP,Population (Millions of people),Millions of people,2011,22.522,34.299,-11.777000000000001
LP,Population (Millions of people),Millions of people,2012,22.928,34.664,-11.736
LP,Population (Millions of people),Millions of people,2013,23.298,35.032,-11.733999999999998
LP,Population (Millions of people),Millions of people,2014,23.64,35.389,-11.749000000000002
LP,Population (Millions of people),Millions of people,2015,23.985,35.676,-11.691000000000003
LP,Population (Millions of people),Millions of people,2016,24.385,36.053,-11.667999999999996
LP,Population (Millions of people),Millions of people,2017,24.759,36.494,-11.735
LP,Population (Millions of people),Millions of people,2018,25.146,37.009,-11.863
LP,Population (Millions of people),Millions of people,2019,25.52,37.555,-12.035
LP,Population (Millions of people),Millions of people,2020,25.631,37.998,-12.366999999999997
LP,Population (Millions of people),Millions of people,2021,25.774,38.225,-12.451
LP,Population (Millions of people),Millions of people,2022,26.32,38.873,-12.552999999999997
LP,Population (Millions of people),Millions of people,2023,26.957,39.936,-12.979
LP,Population (Millions of people),Millions of people,2024,27.388,41.118,-13.73
LP,Population (Millions of people),Millions of people,2025,27.73,41.602,-13.871999999999996
LP,Population (Millions of people),Millions of people,2026,28.077,41.578,-13.501000000000001
LP,Population (Millions of people),Millions of people,2027,28.414,41.602,-13.187999999999995
LP,Population (Millions of people),Millions of people,2028,28.755,41.732,-12.977
LP,Population (Millions of people),Millions of people,2029,29.1,42.012,-12.911999999999999
LP,Population (Millions of people),Millions of people,2030,29.449,42.351,-12.901999999999997
LP,Population (Millions of people),Millions of people,2031,29.803,42.692,-12.889
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1990,1.8680977813422,-0.8575113479348,2.725609129277
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1991,-0.97659008203571,-3.1664085110142,2.18981842897849
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1992,-3.1108793838128,-3.9734924196449,0.8626130358321
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1993,-2.8937714096863,-3.7260537296011,0.8322823199147997
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1994,-1.7806373728688,-1.8668589293561,0.0862215564872999
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1995,-0.49748867177523,0.084653946930152,-0.582142618705382
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1996,0.56726544818532,2.1406457525522,-1.57338030436688
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1997,1.2183452533612,4.719899969788,-3.5015547164268
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1998,1.1404518269061,4.7978412585004,-3.6573894315943
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,1999,1.6433109565566,5.7605362293103,-4.1172252727537
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2000,1.9225659573047,5.6585879206669,-3.7360219633622
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2001,0.68600883612178,3.3801263910574,-2.69411755493562
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2002,0.84971014918098,2.2558545154788,-1.40614436629782
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2003,1.3406773138349,1.6446343366432,-0.30395702280829995
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2004,1.3102296488229,2.2584637176198,-0.9482340687969
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2005,1.5610067230145,2.5324460639143,-0.9714393408997999
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2006,1.4642307293606,2.4105909111562,-0.9463601817955998
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2007,1.2802477074726,2.3679992089555,-1.0877515014829002
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2008,-1.1287508990534,0.46552861395705,-1.5942795130104501
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2009,-4.5093651256432,-2.7760488858511,-1.7333162397920998
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2010,-4.8662708923189,-3.9001877496927,-0.9660831426261995
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2011,-4.0709657622037,-2.7008623707275,-1.3701033914762002
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2012,-2.8554771660416,-1.8215292132612,-1.0339479527804
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2013,-2.0643816846192,-0.99356182451595,-1.0708198601032501
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2014,-2.0703318046672,0.45069973502405,-2.5210315396912497
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2015,-1.8625731509286,0.58826159629951,-2.45083474722811
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2016,-1.5156405324107,0.13073089331954,-1.64637142573024
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2017,-0.84480377511057,0.089365755397565,-0.934169530508135
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2018,-0.41114671437609,0.46245541055833,-0.87360212493442
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2019,-3.5720245119247,0.10360642869889,-3.6756309406235896
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2020,-7.8067692935678,-10.454770421616,2.6480011280482003
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2021,-5.5067136599466,-3.6999106402747,-1.8068030196719
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2022,-1.4608354478245,0.20725106392487,-1.66808651174937
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2023,-0.53414732281734,-0.037805194319036,-0.496342128498304
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2024,-1.3696515508946,-2.1156802638914,0.7460287129968002
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2025,-1.7169531724128,-2.0935326880358,0.37657951562300007
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2026,-1.340720144466,-2.4310947425233,1.0903745980573
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2027,-1.0383880546533,-2.0120396147022,0.9736515600489
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2028,-0.93459133452964,-1.5675881366974,0.63299680216776
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2029,-0.71310384557759,-1.2771348919868,0.56403104640921
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2030,-0.54965430754615,-0.98257965726573,0.4329253497195801
GGXONLB_G01_GDP_PT,Primary net lending/borrowing (also referred as primary balance) (% of GDP),% of GDP,2031,-0.5295619306851,-0.84687525907169,0.31731332838659
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1953,52.790627,,
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1954,56.934057,66.959018,-10.024960999999998
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1955,61.557286,75.057672,-13.500385999999999
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1956,57.475243,75.490842,-18.015599
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1957,56.428965,72.963585,-16.534619999999997
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1958,56.970715,72.282666,-15.311951000000008
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1959,51.740859,79.084199,-27.343339999999998
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1960,54.419171,77.854139,-23.434968000000005
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1961,56.044497,78.577734,-22.533237000000007
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1962,54.230066,79.60086,-25.370793999999997
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1963,54.314315,77.879936,-23.565621
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1964,54.828174,79.612802,-24.784628000000005
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1965,58.440991,85.578385,-27.137394
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1966,60.478163,80.975874,-20.497711000000002
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1967,62.425254,85.873868,-23.448614
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1968,64.49651,89.849612,-25.353101999999993
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1969,63.539095,86.620655,-23.081559999999996
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1970,62.545803,86.587311,-24.041508
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1971,61.916194,90.279429,-28.363234999999996
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1972,62.835379,93.639453,-30.804074
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1973,67.33886,95.672371,-28.333511
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1974,72.537882,96.61943,-24.081547999999998
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1975,71.835579,99.311542,-27.475963000000007
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1976,71.134182,100.78297,-29.64878800000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1977,69.95335,106.29166,-36.33830999999999
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1978,73.026462,110.52187,-37.49540800000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1979,74.604218,114.68075,-40.076532
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1980,77.312373,117.41423,-40.10185700000001
